TaxID	CSM5MCXD	CSM5MCVL	CSM5FZ4M	CSM5MCXH	CSM5MCY4	CSM5MCUO	CSM5MCW6	CSM5MCWC	CSM5MCXT	CSM67UEW_TR	CSM5MCZB	CSM67U9H	CSM67UAK	CSM67UAU	CSM67UB9	CSM79HHO	CSM67UH7	CSM79HH4	CSM79HHW	CSM79HKX	CSM79HNE	CSM79HNO	CSM7KOP6	CSM7KORO	CSM7KOTO	CSM7KOUL	MSM5LLDI	MSM5LLGL	MSM5LLEP	MSM6J2J3	MSM6J2HD	MSM5LLHC	MSM6J2IE	MSM5LLF4	MSM6J2HN	MSM6J2JN	MSM6J2JZ	MSM6J2PO	MSM6J2Q1	MSM79H54	MSM79H5E	MSM79HF3	MSM79HDK	MSM79HDA	MSM79H7C	MSM79HCG	MSM79H8D	MSM9VZMA	MSM9VZFL	MSM9VZNR	MSM9VZMM	MSM9VZPH	MSM9VZL5	MSMA267V
TaxID_644968	0.001	0.0	0.0	0.001	0.002	0.001	0.001	0.0	0.001	0.001	0.001	0.005	0.0	0.002	0.0	0.003	0.001	0.002	0.0	0.0	0.001	0.0	0.003	0.0	0.001	0.001	0.002	0.001	0.0	0.003	0.001	0.006	0.002	0.002	0.001	0.0	0.006999999999999999	0.001	0.002	0.008	0.004	0.003	0.001	0.003	0.001	0.0	0.001	0.001	0.001	0.001	0.0	0.006	0.002	0.002
TaxID_1267766	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.003	0.001	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.002
TaxID_150340	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_511	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.001	0.002	0.002	0.003	0.0	0.001	0.001	0.003	0.002	0.005	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.002	0.003	0.0	0.004	0.001	0.003	0.0	0.001	0.004	0.003	0.001	0.004	0.005	0.004	0.003	0.001	0.001	0.001	0.001	0.0	0.0	0.002	0.001	0.001	0.001	0.004
TaxID_536441	0.002	0.0	0.002	0.004	0.003	0.003	0.008	0.006	0.003	0.003	0.004	0.002	0.001	0.001	0.001	0.005	0.0	0.006999999999999999	0.003	0.002	0.002	0.003	0.004	0.003	0.016	0.006999999999999999	0.004	0.002	0.002	0.002	0.002	0.005	0.004	0.001	0.003	0.001	0.003	0.003	0.015	0.004	0.003	0.004	0.002	0.001	0.004	0.001	0.002	0.004	0.003	0.002	0.002	0.006999999999999999	0.013	0.005
TaxID_33932	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.006999999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0	0.009000000000000001	0.0	0.002	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.0	0.002	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.001	0.003
TaxID_1768108	0.0	0.0	0.0	0.001	0.002	0.0	0.0	0.0	0.001	0.003	0.001	0.0	0.001	0.003	0.0	0.004	0.0	0.002	0.0	0.0	0.003	0.0	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.002	0.0	0.004	0.0	0.002	0.0	0.0	0.002	0.002	0.001	0.005	0.003	0.003	0.001	0.006	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.001	0.001	0.003
TaxID_44255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.001	0.001	0.002	0.004	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_1913684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_930806	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.002	0.0	0.001	0.001	0.0	0.003	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.002	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.002
TaxID_1560345	0.0	0.0	0.0	0.0	0.002	0.001	0.0	0.006	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.005	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.002	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001
TaxID_54248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_96773	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001
TaxID_1883367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1204540	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_67824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.003	0.0	0.002	0.0	0.001	0.0	0.003	0.0	0.001	0.0	0.001	0.008	0.0	0.001	0.001	0.002	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.001	0.001	0.001	0.0	0.0	0.001	0.002	0.006999999999999999	0.002	0.001	0.0	0.005	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.001	0.002	0.001
TaxID_1869241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.003	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.005	0.0	0.001	0.0	0.0	0.003	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
TaxID_535712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_57704	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_544580	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.01	0.001	0.0	0.0	0.0	0.002	0.0	0.002	0.001	0.003	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.001	0.0	0.003	0.0	0.0	0.001	0.001	0.001	0.003	0.001	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.003
TaxID_287	0.006999999999999999	0.002	0.006	0.003	0.402	0.003	0.003	0.003	0.008	0.013	0.008	0.009000000000000001	0.002	0.019	0.002	0.03	0.006999999999999999	0.006999999999999999	0.003	0.002	0.006999999999999999	0.0	0.015	0.003	0.005	0.006999999999999999	0.01	0.002	0.006999999999999999	0.017	0.0	0.13899999999999998	0.005	0.024	0.006999999999999999	0.004	0.015	0.023	0.025	0.03	0.048	2.308	0.013	0.013	0.005	0.002	0.008	0.012	0.002	0.005	0.006	0.019	0.009000000000000001	0.019
TaxID_45663	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.001	0.001	0.0	0.002	0.002	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.001	0.002
TaxID_28104	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0
TaxID_1573458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1660076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_2102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_2261	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0
TaxID_1789762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001
TaxID_52443	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001
TaxID_386891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_35793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_709883	0.0	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.001	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.003	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.003	0.001	0.002	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001
TaxID_222805	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.002	0.0	0.003	0.0	0.003	0.002	0.0	0.0
TaxID_145458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1853130	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.0	0.0	0.001	0.002	0.001	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.002	0.001	0.002
TaxID_261524	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0
TaxID_1981043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_2052837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
TaxID_1666906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1495638	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_2020311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_1862959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_35788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_74318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.006	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.003	0.001	0.0	0.005	0.001	0.001	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002
TaxID_1244	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.002	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003	0.0	0.002	0.0	0.0	0.001	0.001	0.001	0.001	0.001	0.0	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001
TaxID_1796921	0.001	0.0	0.0	0.001	0.002	0.001	0.001	0.0	0.0	0.0	0.002	0.0	0.001	0.002	0.001	0.005	0.001	0.004	0.0	0.0	0.0	0.0	0.002	0.001	0.002	0.002	0.003	0.001	0.0	0.001	0.0	0.003	0.001	0.001	0.001	0.0	0.002	0.002	0.002	0.005	0.002	0.005	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.002	0.001	0.002
TaxID_712538	0.002	0.0	0.0	0.0	0.001	0.002	0.001	0.009000000000000001	0.0	0.004	0.001	0.003	0.0	0.005	0.0	0.006999999999999999	0.002	0.0	0.001	0.001	0.008	0.0	0.002	0.0	0.001	0.002	0.0	0.0	0.002	0.005	0.0	0.003	0.001	0.006	0.001	0.001	0.004	0.006999999999999999	0.003	0.005	0.009000000000000001	0.013	0.004	0.002	0.001	0.001	0.001	0.0	0.002	0.002	0.0	0.002	0.002	0.006999999999999999
TaxID_2171755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.002	0.0	0.001	0.001	0.0	0.002	0.0	0.001	0.0	0.001	0.001	0.001	0.002	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.002	0.001	0.002
TaxID_1925548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_223308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_511062	0.001	0.0	0.0	0.002	0.001	0.001	0.0	0.0	0.001	0.001	0.002	0.002	0.0	0.001	0.0	0.003	0.0	0.001	0.0	0.001	0.0	0.0	0.002	0.001	0.001	0.002	0.002	0.0	0.001	0.001	0.001	0.002	0.001	0.002	0.001	0.0	0.006	0.001	0.002	0.002	0.003	0.002	0.002	0.002	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.002	0.002	0.002
TaxID_2493669	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.003	0.0	0.003	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.001	0.001	0.001	0.0	0.0	0.001	0.001	0.001	0.006	0.003	0.001	0.0	0.002	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.002
TaxID_2153485	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.001
TaxID_292566	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_885581	0.001	0.0	0.0	0.0	0.001	0.001	0.0	0.016	0.001	0.002	0.0	0.006999999999999999	0.0	0.001	0.0	0.002	0.0	0.0	0.0	0.001	0.017	0.0	0.001	0.001	0.0	0.001	0.0	0.001	0.0	0.002	0.0	0.006	0.0	0.006	0.001	0.001	0.006	0.001	0.001	0.003	0.002	0.002	0.002	0.001	0.0	0.0	0.001	0.002	0.0	0.001	0.0	0.002	0.002	0.003
TaxID_1848255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001	0.001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001
TaxID_1918727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
TaxID_168471	0.0	0.002	0.001	0.001	0.002	0.001	0.0	0.001	0.0	0.002	0.003	0.003	0.0	0.002	0.0	0.005	0.0	0.0	0.0	0.0	0.0	0.0	0.002	0.001	0.003	0.0	0.004	0.001	0.001	0.004	0.0	0.008	0.001	0.01	0.001	0.001	0.001	0.001	0.002	0.003	0.005	0.002	0.003	0.003	0.002	0.001	0.001	0.001	0.002	0.0	0.0	0.003	0.002	0.003
